handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_0d89cc2e-0402-6577-cf38-af9690ca11ad,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101B2A1,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
product_543eb439-4adf-d5eb-f89b-cbad68234f7c,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101T2AT,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
product_d9083600-de75-e127-f810-d06b04de244e,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101T2AT,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
product_db8cd91b-7dfc-7d01-2f7e-bc4abeacced3,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101T2A0,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
product_a8e79e20-9810-0482-693d-2a7c11bd6c44,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101T2E0,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
product_0f685034-c44a-8143-798f-04615f0f01a9,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101B2AL,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
product_799d8364-4d1c-5d84-97e9-207c593d3b85,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101B2A0,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
product_4ab1106d-d123-d7db-fcd0-22932c1990c7,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101T2AB,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
product_f7611fd0-faf6-1ea9-8e3e-c2b135ec20d2,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101TB2A2,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
product_3ed29dba-18ec-8718-93ae-04a04b38f094,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101T2AL,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
product_1db5cc4a-57b1-5e55-c409-4fd3f7ee4dc9,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101T2AT,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
product_a73092d9-3e56-629e-df43-1006784377d8,Product,Electrolux Professional Skyline 10 GN1/1 Electric 3-glass Model ECOE101TB2AT,"<p>Capacity: 10 GN 1/1 trays.<br>&nbsp;</p><p>Digital interface with LED backlight buttons with guided selection.</p><p>Boilerless steaming function to add and retain moisture for high quality, consistent cooking results.<br>&nbsp;</p><p>Dry hot convection cycle (max 300 °C) ideal for low humidity cooking. Automatic moistener (11 settings) for boiler-less steam generation.<br>&nbsp;</p><p>EcoDelta cooking: cooking with food probe maintaining preset temperature difference between the core of the food and the cooking chamber.<br>&nbsp;</p><p>Programs mode: a maximum of 100 recipes can be stored in the oven's memory, to recreate the exact same recipe at any time. 4-step cooking programs also available.</p><p>OptiFlow air distribution system to achieve maximum performance in chilling/heating eveness and temperature control thanks to a special design of the chamber.</p><p>Fan with 5 speed levels from 300 to 1500 RPM and reverse rotation for optimal evenness. Fan stops in less than 5 seconds when door is opened.</p><p><br>Single sensor core temperature probe included.</p><p><br>Automatic fast cool down and pre-heat function.<br>&nbsp;</p><p>SkyClean: Automatic and built-in self cleaning system. 5 automatic cycles (soft, medium, strong, extra strong, rinse-only).</p>",c123de_4b135c78cc6b4ce8b49574e57d3f5082~mv2.jpg;c123de_7d8b7b77430a42efbb4630365e2b449c~mv2.jpeg,Ovens,,Government Certified (ETL),14419,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Additional Information,"<p>Different chemical options available: solid (phosphate-free), liquid (requires optional accessory).</p>

<p>GreaseOut: predisposed for integrated grease drain and collection for safer operation (dedicated base as optional accessory).</p>

<p>Back-up mode with self-diagnosis is automatically activated if a failure occurs to avoid downtime.</p>

<p>Double thermo-glazed door with open frame construction, for cool outside door panel. Swing hinged easy-release inner glass on door for easy cleaning.</p>

<p>Hygienic internal chamber with all rounded corners for easy cleaning.</p>

<p>304 AISI stainless steel construction throughout.</p>

<p>Front access to control board for easy service.</p>

<p>IPX 5 spray water protection certification for easy cleaning.</p>

<p>Supplied with n.1 tray rack 1/1 GN, 67 mm pitch.</p>
",,,,,,,,,,,,,,,,,
